month,join_month,origin_month,channel,plan,active,lapsed
19,17,16,partners,business,0.0,0.0
19,17,16,case_content,studio,0.0,0.0
19,17,16,case_content,assist,0.7780075943789879,0.06618467382737918
19,17,16,case_content,business,0.0,0.0
19,18,17,founder,studio,0.0,0.0
19,18,17,founder,assist,9.216000000000001,0.38400000000000006
19,18,17,founder,business,0.0,0.0
19,18,17,partners,studio,0.0,0.0
19,18,17,partners,assist,3.7759301913860215,0.15733042464108424
19,18,17,partners,business,0.0,0.0
19,18,17,case_content,studio,0.0,0.0
19,18,17,case_content,assist,0.842841560577237,0.035118398357384874
19,18,17,case_content,business,0.0,0.0
19,19,18,founder,studio,0.0,0
19,19,18,founder,assist,9.600000000000001,0
19,19,18,founder,business,0.0,0
19,19,18,partners,studio,0.0,0
19,19,18,partners,assist,4.0905910406681905,0
19,19,18,partners,business,0.0,0
19,19,18,case_content,studio,0.0,0
19,19,18,case_content,assist,0.9130783572920067,0
19,19,18,case_content,business,0.0,0
20,2,1,founder,studio,0.0,0.0
20,2,1,founder,assist,2.877620012235728,3.122379987764272
20,2,1,founder,business,0.0,0.0
20,2,1,partners,studio,0.0,0.0
20,2,1,partners,assist,1.0071670042825045,1.0928329957174951
20,2,1,partners,business,0.0,0.0
20,2,1,case_content,studio,0.0,0.0
20,2,1,case_content,assist,0.22481406345591615,0.24393593654408377
20,2,1,case_content,business,0.0,0.0
20,3,2,founder,studio,0.0,0.0
20,3,2,founder,assist,3.1174216799220384,3.1225783200779627
20,3,2,founder,business,0.0,0.0
20,3,2,partners,studio,0.0,0.0
20,3,2,partners,assist,1.0910975879727136,1.0929024120272863
20,3,2,partners,business,0.0,0.0
20,3,2,case_content,studio,0.0,0.0
20,3,2,case_content,assist,0.24354856874390926,0.2439514312560908
20,3,2,case_content,business,0.0,0.0
20,4,3,founder,studio,0.0,0.0
20,4,3,founder,assist,3.3772068199155427,3.1123931800844593
20,4,3,founder,business,0.0,0.0
20,4,3,partners,studio,0.0,0.0
20,4,3,partners,assist,1.1820223869704396,1.0893376130295604
20,4,3,partners,business,0.0,0.0
20,4,3,case_content,studio,0.0,0.0
20,4,3,case_content,assist,0.26384428280590166,0.24315571719409837
20,4,3,case_content,business,0.0,0.0
20,5,4,founder,studio,0.0,0.0
20,5,4,founder,assist,3.6586407215751695,3.0905432784248297
20,5,4,founder,business,0.0,0.0
20,5,4,partners,studio,0.0,0.0
20,5,4,partners,assist,1.2805242525513094,1.0816901474486909
20,5,4,partners,business,0.0,0.0
20,5,4,case_content,studio,0.0,0.0
20,5,4,case_content,assist,0.28583130637306015,0.2414486936269399
20,5,4,case_content,business,0.0,0.0
20,6,5,founder,studio,0.0,0.0
20,6,5,founder,assist,3.963527448373103,3.055623911626901
20,6,5,founder,business,0.0,0.0
20,6,5,partners,studio,0.0,0.0
20,6,5,partners,assist,1.387234606930585,1.069468369069415
20,6,5,partners,business,0.0,0.0
20,6,5,case_content,studio,0.0,0.0
20,6,5,case_content,assist,0.3096505819041485,0.23872061809585157
20,6,5,case_content,business,0.0,0.0
20,7,6,founder,studio,0.0,0.0
20,7,6,founder,assist,4.293821402404192,3.0060960119958087
20,7,6,founder,business,0.0,0.0
20,7,6,partners,studio,0.0,0.0
20,7,6,partners,assist,1.5028374908414674,1.052133604198533
20,7,6,partners,business,0.0,0.0
20,7,6,case_content,studio,0.0,0.0
20,7,6,case_content,assist,0.3354547970628276,0.23485125093717255
20,7,6,case_content,business,0.0,0.0
20,8,7,founder,studio,0.0,0.0
20,8,7,founder,assist,4.651639852604544,2.94027425837146
20,8,7,founder,business,0.0,0.0
20,8,7,partners,studio,0.0,0.0
20,8,7,partners,assist,1.6280739484115896,1.0290959904300108
20,8,7,partners,business,0.0,0.0
20,8,7,case_content,studio,0.0,0.0
20,8,7,case_content,assist,0.3634093634847299,0.22970892643527027
20,8,7,case_content,business,0.0,0.0
20,9,8,founder,studio,0.0,0.0
20,9,8,founder,assist,5.039276506988253,2.8563141684267874
20,9,8,founder,business,0.0,0.0
20,9,8,partners,studio,0.0,0.0
20,9,8,partners,assist,1.7637467774458888,0.9997099589493754
20,9,8,partners,business,0.0,0.0
20,9,8,case_content,studio,0.0,0.0
20,9,8,case_content,assist,0.3936934771084573,0.2231495444083427
20,9,8,case_content,business,0.0,0.0
20,10,9,founder,studio,0.0,0.0
20,10,9,founder,assist,5.4592162159039415,2.7521980865277005
20,10,9,founder,business,0.0,0.0
20,10,9,partners,studio,0.0,0.0
20,10,9,partners,assist,1.9107256755663795,0.9632693302846952
20,10,9,partners,business,0.0,0.0
20,10,9,case_content,studio,0.0,0.0
20,10,9,case_content,assist,0.42650126686749534,0.2150154755099766
20,10,9,case_content,business,0.0,0.0
20,11,10,founder,studio,0.0,0.0
20,11,10,founder,assist,5.914150900562603,2.625719973966305
20,11,10,founder,business,0.0,0.0
20,11,10,partners,studio,0.0,0.0
20,11,10,partners,assist,2.0699528151969115,0.9190019908882068
20,11,10,partners,business,0.0,0.0
20,11,10,case_content,studio,0.0,0.0
20,11,10,case_content,assist,0.4620430391064535,0.20513437296611758
20,11,10,case_content,business,0.0,0.0
20,12,11,founder,studio,0.0,0.0
20,12,11,founder,assist,6.406996808942821,2.474468900567244
20,12,11,founder,business,0.0,0.0
20,12,11,partners,studio,0.0,0.0
20,12,11,partners,assist,2.2424488831299874,0.8660641151985354
20,12,11,partners,business,0.0,0.0
20,12,11,case_content,studio,0.0,0.0
20,12,11,case_content,assist,0.5005466256986579,0.19331788285681598
20,12,11,case_content,business,0.0,0.0
20,13,12,founder,studio,0.0,0.0
20,13,12,founder,assist,6.940913209688056,2.2958111282024123
20,13,12,founder,business,0.0,0.0
20,13,12,partners,studio,0.0,0.0
20,13,12,partners,assist,2.42931962339082,0.8035338948708441
20,13,12,partners,business,0.0,0.0
20,13,12,case_content,studio,0.0,0.0
20,13,12,case_content,assist,0.5422588445068794,0.1793602443908135
20,13,12,case_content,business,0.0,0.0
20,14,13,founder,studio,0.0,0.0
20,14,13,founder,assist,7.514474781081601,2.0855252189184004
20,14,13,founder,business,0.0,0.0
20,14,13,partners,studio,0.0,0.0
20,14,13,partners,assist,2.631762925340055,0.7304047336520758
20,14,13,partners,business,0.0,0.0
20,14,13,case_content,studio,0.0,0.0
20,14,13,case_content,assist,0.5874470815491195,0.16303677090448124
20,14,13,case_content,business,0.0,0.0
20,15,14,founder,studio,0.0,0.0
20,15,14,founder,assist,7.827577896960001,1.7724221030400005
20,15,14,founder,business,0.0,0.0
20,15,14,partners,studio,0.0,0.0
20,15,14,partners,assist,2.8510765024517264,0.6455778629000899
20,15,14,partners,business,0.0,0.0
20,15,14,case_content,studio,0.0,0.0
20,15,14,case_content,assist,0.6364010050115462,0.14410220154019865
20,15,14,case_content,business,0.0,0.0
20,16,15,founder,studio,0.0,0.0
20,16,15,founder,assist,8.153726976000002,1.4462730240000004
20,16,15,founder,business,0.0,0.0
20,16,15,partners,studio,0.0,0.0
20,16,15,partners,assist,3.0886662109893703,0.5478543289765188
20,16,15,partners,business,0.0,0.0
20,16,15,case_content,studio,0.0,0.0
20,16,15,case_content,assist,0.6894344220958416,0.1222889127179729
20,16,15,case_content,business,0.0,0.0
20,17,16,founder,studio,0.0,0.0
20,17,16,founder,assist,8.493465600000002,1.1065344000000001
20,17,16,founder,business,0.0,0.0
20,17,16,partners,studio,0.0,0.0
20,17,16,partners,assist,3.346055061905151,0.43592629965937335
20,17,16,partners,business,0.0,0.0
20,17,16,case_content,studio,0.0,0.0
20,17,16,case_content,assist,0.7468872906038284,0.0973049776025387
20,17,16,case_content,business,0.0,0.0
20,18,17,founder,studio,0.0,0.0
20,18,17,founder,assist,8.847360000000002,0.7526400000000001
20,18,17,founder,business,0.0,0.0
20,18,17,partners,studio,0.0,0.0
20,18,17,partners,assist,3.6248929837305806,0.3083676322965251
20,18,17,partners,business,0.0,0.0
20,18,17,case_content,studio,0.0,0.0
20,18,17,case_content,assist,0.8091278981541475,0.06883206078047435
20,18,17,case_content,business,0.0,0.0
20,19,18,founder,studio,0.0,0.0
20,19,18,founder,assist,9.216000000000001,0.38400000000000006
20,19,18,founder,business,0.0,0.0
20,19,18,partners,studio,0.0,0.0
20,19,18,partners,assist,3.926967399041463,0.16362364162672763
20,19,18,partners,business,0.0,0.0
20,19,18,case_content,studio,0.0,0.0
20,19,18,case_content,assist,0.8765552230003264,0.03652313429168027
20,19,18,case_content,business,0.0,0.0
20,20,19,founder,studio,0.0,0
20,20,19,founder,assist,9.600000000000001,0
20,20,19,founder,business,0.0,0
20,20,19,partners,studio,0.0,0
20,20,19,partners,assist,4.2542146822949185,0
20,20,19,partners,business,0.0,0
20,20,19,case_content,studio,0.0,0
20,20,19,case_content,assist,0.949601491583687,0
20,20,19,case_content,business,0.0,0
21,2,1,founder,studio,0.0,0.0
21,2,1,founder,assist,2.7625152117462988,3.2374847882537012
21,2,1,founder,business,0.0,0.0
21,2,1,partners,studio,0.0,0.0
21,2,1,partners,assist,0.9668803241112043,1.1331196758887954
21,2,1,partners,business,0.0,0.0
21,2,1,case_content,studio,0.0,0.0
21,2,1,case_content,assist,0.2158215009176795,0.2529284990823204
21,2,1,case_content,business,0.0,0.0
21,3,2,founder,studio,0.0,0.0
21,3,2,founder,assist,2.992724812725157,3.247275187274844
21,3,2,founder,business,0.0,0.0
21,3,2,partners,studio,0.0,0.0
21,3,2,partners,assist,1.0474536844538052,1.1365463155461948
21,3,2,partners,business,0.0,0.0
21,3,2,case_content,studio,0.0,0.0
21,3,2,case_content,assist,0.2338066259941529,0.2536933740058472
21,3,2,case_content,business,0.0,0.0
21,4,3,founder,studio,0.0,0.0
21,4,3,founder,assist,3.242118547118921,3.247481452881081
21,4,3,founder,business,0.0,0.0
21,4,3,partners,studio,0.0,0.0
21,4,3,partners,assist,1.134741491491622,1.136618508508378
21,4,3,partners,business,0.0,0.0
21,4,3,case_content,studio,0.0,0.0
21,4,3,case_content,assist,0.2532905114936656,0.25370948850633446
21,4,3,case_content,business,0.0,0.0
21,5,4,founder,studio,0.0,0.0
21,5,4,founder,assist,3.512295092712163,3.2368889072878364
21,5,4,founder,business,0.0,0.0
21,5,4,partners,studio,0.0,0.0
21,5,4,partners,assist,1.2293032824492571,1.1329111175507431
21,5,4,partners,business,0.0,0.0
21,5,4,case_content,studio,0.0,0.0
21,5,4,case_content,assist,0.2743980541181377,0.2528819458818623
21,5,4,case_content,business,0.0,0.0
21,6,5,founder,studio,0.0,0.0
21,6,5,founder,assist,3.804986350438179,3.214165009561825
21,6,5,founder,business,0.0,0.0
21,6,5,partners,studio,0.0,0.0
21,6,5,partners,assist,1.3317452226533615,1.1249577533466384
21,6,5,partners,business,0.0,0.0
21,6,5,case_content,studio,0.0,0.0
21,6,5,case_content,assist,0.29726455862798257,0.2511066413720175
21,6,5,case_content,business,0.0,0.0
21,7,6,founder,studio,0.0,0.0
21,7,6,founder,assist,4.122068546308024,3.1778488680919765
21,7,6,founder,business,0.0,0.0
21,7,6,partners,studio,0.0,0.0
21,7,6,partners,assist,1.4427239912078087,1.1122471038321917
21,7,6,partners,business,0.0,0.0
21,7,6,case_content,studio,0.0,0.0
21,7,6,case_content,assist,0.3220366051803145,0.24826944281968566
21,7,6,case_content,business,0.0,0.0
21,8,7,founder,studio,0.0,0.0
21,8,7,founder,assist,4.465574258500362,3.1263398524756414
21,8,7,founder,business,0.0,0.0
21,8,7,partners,studio,0.0,0.0
21,8,7,partners,assist,1.562950990475126,1.0942189483664744
21,8,7,partners,business,0.0,0.0
21,8,7,case_content,studio,0.0,0.0
21,8,7,case_content,assist,0.3488729889453407,0.24424530097465946
21,8,7,case_content,business,0.0,0.0
21,9,8,founder,studio,0.0,0.0
21,9,8,founder,assist,4.837705446708723,3.0578852287063176
21,9,8,founder,business,0.0,0.0
21,9,8,partners,studio,0.0,0.0
21,9,8,partners,assist,1.6931969063480532,1.070259830047211
21,9,8,partners,business,0.0,0.0
21,9,8,case_content,studio,0.0,0.0
21,9,8,case_content,assist,0.377945738024119,0.238897283492681
21,9,8,case_content,business,0.0,0.0
21,10,9,founder,studio,0.0,0.0
21,10,9,founder,assist,5.2408475672677834,2.970566735163858
21,10,9,founder,business,0.0,0.0
21,10,9,partners,studio,0.0,0.0
21,10,9,partners,assist,1.8342966485437244,1.0396983573073504
21,10,9,partners,business,0.0,0.0
21,10,9,case_content,studio,0.0,0.0
21,10,9,case_content,assist,0.40944121619279555,0.23207552618467642
21,10,9,case_content,business,0.0,0.0
21,11,10,founder,studio,0.0,0.0
21,11,10,founder,assist,5.6775848645400995,2.862286009988809
21,11,10,founder,business,0.0,0.0
21,11,10,partners,studio,0.0,0.0
21,11,10,partners,assist,1.987154702589035,1.0018001034960833
21,11,10,partners,business,0.0,0.0
21,11,10,case_content,studio,0.0,0.0
21,11,10,case_content,assist,0.44356131754219535,0.22361609453037573
21,11,10,case_content,business,0.0,0.0
21,12,11,founder,studio,0.0,0.0
21,12,11,founder,assist,6.150716936585108,2.7307487729249567
21,12,11,founder,business,0.0,0.0
21,12,11,partners,studio,0.0,0.0
21,12,11,partners,assist,2.152750927804788,0.955762070523735
21,12,11,partners,business,0.0,0.0
21,12,11,case_content,studio,0.0,0.0
21,12,11,case_content,assist,0.4805247606707116,0.2133397478847623
21,12,11,case_content,business,0.0,0.0
21,13,12,founder,studio,0.0,0.0
21,13,12,founder,assist,6.663276681300534,2.5734476565899347
21,13,12,founder,business,0.0,0.0
21,13,12,partners,studio,0.0,0.0
21,13,12,partners,assist,2.332146838455187,0.9007066798064769
21,13,12,partners,business,0.0,0.0
21,13,12,case_content,studio,0.0,0.0
21,13,12,case_content,assist,0.5205684907266043,0.20105059817108867
21,13,12,case_content,business,0.0,0.0
21,14,13,founder,studio,0.0,0.0
21,14,13,founder,assist,7.213895789838337,2.3861042101616645
21,14,13,founder,business,0.0,0.0
21,14,13,partners,studio,0.0,0.0
21,14,13,partners,assist,2.526492408326453,0.835675250665678
21,14,13,partners,business,0.0,0.0
21,14,13,case_content,studio,0.0,0.0
21,14,13,case_content,assist,0.5639491982871547,0.18653465416644602
21,14,13,case_content,business,0.0,0.0
21,15,14,founder,studio,0.0,0.0
21,15,14,founder,assist,7.514474781081601,2.0855252189184004
21,15,14,founder,business,0.0,0.0
21,15,14,partners,studio,0.0,0.0
21,15,14,partners,assist,2.7370334423536575,0.759620922998159
21,15,14,partners,business,0.0,0.0
21,15,14,case_content,studio,0.0,0.0
21,15,14,case_content,assist,0.6109449648110843,0.1695582417406605
21,15,14,case_content,business,0.0,0.0
21,16,15,founder,studio,0.0,0.0
21,16,15,founder,assist,7.827577896960001,1.7724221030400005
21,16,15,founder,business,0.0,0.0
21,16,15,partners,studio,0.0,0.0
21,16,15,partners,assist,2.9651195625497957,0.6714009774160936
21,16,15,partners,business,0.0,0.0
21,16,15,case_content,studio,0.0,0.0
21,16,15,case_content,assist,0.6618570452120079,0.14986628960180656
21,16,15,case_content,business,0.0,0.0
21,17,16,founder,studio,0.0,0.0
21,17,16,founder,assist,8.153726976000002,1.4462730240000004
21,17,16,founder,business,0.0,0.0
21,17,16,partners,studio,0.0,0.0
21,17,16,partners,assist,3.212212859428945,0.5697685021355794
21,17,16,partners,business,0.0,0.0
21,17,16,case_content,studio,0.0,0.0
21,17,16,case_content,assist,0.7170117989796753,0.12718046922669185
21,17,16,case_content,business,0.0,0.0
21,18,17,founder,studio,0.0,0.0
21,18,17,founder,assist,8.493465600000002,1.1065344000000001
21,18,17,founder,business,0.0,0.0
21,18,17,partners,studio,0.0,0.0
21,18,17,partners,assist,3.4798972643813575,0.4533633516457483
21,18,17,partners,business,0.0,0.0
21,18,17,case_content,studio,0.0,0.0
21,18,17,case_content,assist,0.7767627822279817,0.10119717670664025
21,18,17,case_content,business,0.0,0.0
21,19,18,founder,studio,0.0,0.0
21,19,18,founder,assist,8.847360000000002,0.7526400000000001
21,19,18,founder,business,0.0,0.0
21,19,18,partners,studio,0.0,0.0
21,19,18,partners,assist,3.7698887030798045,0.3207023375883862
21,19,18,partners,business,0.0,0.0
21,19,18,case_content,studio,0.0,0.0
21,19,18,case_content,assist,0.8414930140803133,0.07158534321169333
21,19,18,case_content,business,0.0,0.0
21,20,19,founder,studio,0.0,0.0
21,20,19,founder,assist,9.216000000000001,0.38400000000000006
21,20,19,founder,business,0.0,0.0
21,20,19,partners,studio,0.0,0.0
21,20,19,partners,assist,4.084046095003122,0.17016858729179674
21,20,19,partners,business,0.0,0.0
21,20,19,case_content,studio,0.0,0.0
21,20,19,case_content,assist,0.9116174319203395,0.03798405966334748
21,20,19,case_content,business,0.0,0.0
21,21,20,founder,studio,0.0,0
21,21,20,founder,assist,9.600000000000001,0
21,21,20,founder,business,0.0,0
21,21,20,partners,studio,0.0,0
21,21,20,partners,assist,4.424383269586715,0
21,21,20,partners,business,0.0,0
21,21,20,case_content,studio,0.0,0
21,21,20,case_content,assist,0.9875855512470346,0
21,21,20,case_content,business,0.0,0
22,2,1,founder,studio,0.0,0.0
22,2,1,founder,assist,2.652014603276447,3.347985396723553
22,2,1,founder,business,0.0,0.0
22,2,1,partners,studio,0.0,0.0
22,2,1,partners,assist,0.9282051111467561,1.1717948888532435
22,2,1,partners,business,0.0,0.0
22,2,1,case_content,studio,0.0,0.0
22,2,1,case_content,assist,0.2071886408809723,0.26156135911902756
22,2,1,case_content,business,0.0,0.0
22,3,2,founder,studio,0.0,0.0
22,3,2,founder,assist,2.8730158202161507,3.3669841797838505
22,3,2,founder,business,0.0,0.0
22,3,2,partners,studio,0.0,0.0
22,3,2,partners,assist,1.005555537075653,1.178444462924347
22,3,2,partners,business,0.0,0.0
22,3,2,case_content,studio,0.0,0.0
22,3,2,case_content,assist,0.22445436095438678,0.2630456390456133
22,3,2,case_content,business,0.0,0.0
22,4,3,founder,studio,0.0,0.0
22,4,3,founder,assist,3.112433805234164,3.377166194765838
22,4,3,founder,business,0.0,0.0
22,4,3,partners,studio,0.0,0.0
22,4,3,partners,assist,1.0893518318319573,1.1820081681680428
22,4,3,partners,business,0.0,0.0
22,4,3,case_content,studio,0.0,0.0
22,4,3,case_content,assist,0.24315889103391897,0.2638411089660811
22,4,3,case_content,business,0.0,0.0
22,5,4,founder,studio,0.0,0.0
22,5,4,founder,assist,3.3718032890036764,3.3773807109963228
22,5,4,founder,business,0.0,0.0
22,5,4,partners,studio,0.0,0.0
22,5,4,partners,assist,1.1801311511512869,1.1820832488487134
22,5,4,partners,business,0.0,0.0
22,5,4,case_content,studio,0.0,0.0
22,5,4,case_content,assist,0.26342213195341224,0.2638578680465878
22,5,4,case_content,business,0.0,0.0
22,6,5,founder,studio,0.0,0.0
22,6,5,founder,assist,3.652786896420652,3.366364463579352
22,6,5,founder,business,0.0,0.0
22,6,5,partners,studio,0.0,0.0
22,6,5,partners,assist,1.278475413747227,1.178227562252773
22,6,5,partners,business,0.0,0.0
22,6,5,case_content,studio,0.0,0.0
22,6,5,case_content,assist,0.28537397628286326,0.2629972237171368
22,6,5,case_content,business,0.0,0.0
22,7,6,founder,studio,0.0,0.0
22,7,6,founder,assist,3.9571858044557033,3.3427316099442974
22,7,6,founder,business,0.0,0.0
22,7,6,partners,studio,0.0,0.0
22,7,6,partners,assist,1.3850150315594965,1.169956063480504
22,7,6,partners,business,0.0,0.0
22,7,6,case_content,studio,0.0,0.0
22,7,6,case_content,assist,0.3091551409731019,0.26115090702689825
22,7,6,case_content,business,0.0,0.0
22,8,7,founder,studio,0.0,0.0
22,8,7,founder,assist,4.286951288160347,3.304962822815656
22,8,7,founder,business,0.0,0.0
22,8,7,partners,studio,0.0,0.0
22,8,7,partners,assist,1.500432950856121,1.1567369879854794
22,8,7,partners,business,0.0,0.0
22,8,7,case_content,studio,0.0,0.0
22,8,7,case_content,assist,0.33491806938752705,0.2582002205324731
22,8,7,case_content,business,0.0,0.0
22,9,8,founder,studio,0.0,0.0
22,9,8,founder,assist,4.644197228840374,3.2513934465746663
22,9,8,founder,business,0.0,0.0
22,9,8,partners,studio,0.0,0.0
22,9,8,partners,assist,1.625469030094131,1.1379877063011332
22,9,8,partners,business,0.0,0.0
22,9,8,case_content,studio,0.0,0.0
22,9,8,case_content,assist,0.3628279085031543,0.25401511301364577
22,9,8,case_content,business,0.0,0.0
22,10,9,founder,studio,0.0,0.0
22,10,9,founder,assist,5.031213664577072,3.1802006378545693
22,10,9,founder,business,0.0,0.0
22,10,9,partners,studio,0.0,0.0
22,10,9,partners,assist,1.7609247826019754,1.1130702232490994
22,10,9,partners,business,0.0,0.0
22,10,9,case_content,studio,0.0,0.0
22,10,9,case_content,assist,0.39306356754508376,0.24845317483238824
22,10,9,case_content,business,0.0,0.0
22,11,10,founder,studio,0.0,0.0
22,11,10,founder,assist,5.450481469958495,3.089389404570413
22,11,10,founder,business,0.0,0.0
22,11,10,partners,studio,0.0,0.0
22,11,10,partners,assist,1.9076685144854737,1.0812862915996446
22,11,10,partners,business,0.0,0.0
22,11,10,case_content,studio,0.0,0.0
22,11,10,case_content,assist,0.4258188648405075,0.24135854723206354
22,11,10,case_content,business,0.0,0.0
22,12,11,founder,studio,0.0,0.0
22,12,11,founder,assist,5.904688259121704,2.976777450388361
22,12,11,founder,business,0.0,0.0
22,12,11,partners,studio,0.0,0.0
22,12,11,partners,assist,2.066640890692596,1.0418721076359265
22,12,11,partners,business,0.0,0.0
22,12,11,case_content,studio,0.0,0.0
22,12,11,case_content,assist,0.46130377024388314,0.23256073831159074
22,12,11,case_content,business,0.0,0.0
22,13,12,founder,studio,0.0,0.0
22,13,12,founder,assist,6.396745614048513,2.839978723841956
22,13,12,founder,business,0.0,0.0
22,13,12,partners,studio,0.0,0.0
22,13,12,partners,assist,2.2388609649169795,0.9939925533446844
22,13,12,partners,business,0.0,0.0
22,13,12,case_content,studio,0.0,0.0
22,13,12,case_content,assist,0.4997457510975401,0.22187333780015284
22,13,12,case_content,business,0.0,0.0
22,14,13,founder,studio,0.0,0.0
22,14,13,founder,assist,6.925339958244804,2.674660041755198
22,14,13,founder,business,0.0,0.0
22,14,13,partners,studio,0.0,0.0
22,14,13,partners,assist,2.4254327119933947,0.9367349469987362
22,14,13,partners,business,0.0,0.0
22,14,13,case_content,studio,0.0,0.0
22,14,13,case_content,assist,0.5413912303556685,0.2090926220979322
22,14,13,case_content,business,0.0,0.0
22,15,14,founder,studio,0.0,0.0
22,15,14,founder,assist,7.213895789838337,2.3861042101616645
22,15,14,founder,business,0.0,0.0
22,15,14,partners,studio,0.0,0.0
22,15,14,partners,assist,2.6275521046595114,0.8691022606923053
22,15,14,partners,business,0.0,0.0
22,15,14,case_content,studio,0.0,0.0
22,15,14,case_content,assist,0.586507166218641,0.1939960403331039
22,15,14,case_content,business,0.0,0.0
22,16,15,founder,studio,0.0,0.0
22,16,15,founder,assist,7.514474781081601,2.0855252189184004
22,16,15,founder,business,0.0,0.0
22,16,15,partners,studio,0.0,0.0
22,16,15,partners,assist,2.8465147800478037,0.7900057599180854
22,16,15,partners,business,0.0,0.0
22,16,15,case_content,studio,0.0,0.0
22,16,15,case_content,assist,0.6353827634035276,0.1763405714102869
22,16,15,case_content,business,0.0,0.0
22,17,16,founder,studio,0.0,0.0
22,17,16,founder,assist,7.827577896960001,1.7724221030400005
22,17,16,founder,business,0.0,0.0
22,17,16,partners,studio,0.0,0.0
22,17,16,partners,assist,3.0837243450517873,0.6982570165127372
22,17,16,partners,business,0.0,0.0
22,17,16,case_content,studio,0.0,0.0
22,17,16,case_content,assist,0.6883313270204883,0.15586094118587887
22,17,16,case_content,business,0.0,0.0
22,18,17,founder,studio,0.0,0.0
22,18,17,founder,assist,8.153726976000002,1.4462730240000004
22,18,17,founder,business,0.0,0.0
22,18,17,partners,studio,0.0,0.0
22,18,17,partners,assist,3.340701373806103,0.5925592422210026
22,18,17,partners,business,0.0,0.0
22,18,17,case_content,studio,0.0,0.0
22,18,17,case_content,assist,0.7456922709388624,0.13226768799575953
22,18,17,case_content,business,0.0,0.0
22,19,18,founder,studio,0.0,0.0
22,19,18,founder,assist,8.493465600000002,1.1065344000000001
22,19,18,founder,business,0.0,0.0
22,19,18,partners,studio,0.0,0.0
22,19,18,partners,assist,3.6190931549566123,0.47149788571157836
22,19,18,partners,business,0.0,0.0
22,19,18,case_content,studio,0.0,0.0
22,19,18,case_content,assist,0.8078332935171008,0.10524506377490586
22,19,18,case_content,business,0.0,0.0
22,20,19,founder,studio,0.0,0.0
22,20,19,founder,assist,8.847360000000002,0.7526400000000001
22,20,19,founder,business,0.0,0.0
22,20,19,partners,studio,0.0,0.0
22,20,19,partners,assist,3.9206842512029967,0.3335304310919216
22,20,19,partners,business,0.0,0.0
22,20,19,case_content,studio,0.0,0.0
22,20,19,case_content,assist,0.8751527346435259,0.07444875694016106
22,20,19,case_content,business,0.0,0.0
22,21,20,founder,studio,0.0,0.0
22,21,20,founder,assist,9.216000000000001,0.38400000000000006
22,21,20,founder,business,0.0,0.0
22,21,20,partners,studio,0.0,0.0
22,21,20,partners,assist,4.247407938803247,0.1769753307834686
22,21,20,partners,business,0.0,0.0
22,21,20,case_content,studio,0.0,0.0
22,21,20,case_content,assist,0.9480821291971533,0.03950342204988139
22,21,20,case_content,business,0.0,0.0
22,22,21,founder,studio,0.0,0
22,22,21,founder,assist,9.600000000000001,0
22,22,21,founder,business,0.0,0
22,22,21,partners,studio,0.0,0
22,22,21,partners,assist,4.601358600370184,0
22,22,21,partners,business,0.0,0
22,22,21,case_content,studio,0.0,0
22,22,21,case_content,assist,1.027088973296916,0
22,22,21,case_content,business,0.0,0
23,2,1,founder,studio,0.0,0.0
23,2,1,founder,assist,2.545934019145389,3.454065980854611
23,2,1,founder,business,0.0,0.0
23,2,1,partners,studio,0.0,0.0
23,2,1,partners,assist,0.8910769067008858,1.2089230932991137
23,2,1,partners,business,0.0,0.0
23,2,1,case_content,studio,0.0,0.0
23,2,1,case_content,assist,0.1989010952457334,0.2698489047542664
23,2,1,case_content,business,0.0,0.0
23,3,2,founder,studio,0.0,0.0
23,3,2,founder,assist,2.7580951874075046,3.4819048125924965
23,3,2,founder,business,0.0,0.0
23,3,2,partners,studio,0.0,0.0
23,3,2,partners,assist,0.9653333155926269,1.218666684407373
23,3,2,partners,business,0.0,0.0
23,3,2,case_content,studio,0.0,0.0
23,3,2,case_content,assist,0.2154761865162113,0.27202381348378873
23,3,2,case_content,business,0.0,0.0
23,4,3,founder,studio,0.0,0.0
23,4,3,founder,assist,2.9879364530247976,3.5016635469752044
23,4,3,founder,business,0.0,0.0
23,4,3,partners,studio,0.0,0.0
23,4,3,partners,assist,1.045777758558679,1.225582241441321
23,4,3,partners,business,0.0,0.0
23,4,3,case_content,studio,0.0,0.0
23,4,3,case_content,assist,0.2334325353925622,0.27356746460743786
23,4,3,case_content,business,0.0,0.0
23,5,4,founder,studio,0.0,0.0
23,5,4,founder,assist,3.2369311574435295,3.5122528425564696
23,5,4,founder,business,0.0,0.0
23,5,4,partners,studio,0.0,0.0
23,5,4,partners,assist,1.1329259051052354,1.2292884948947649
23,5,4,partners,business,0.0,0.0
23,5,4,case_content,studio,0.0,0.0
23,5,4,case_content,assist,0.25288524667527573,0.2743947533247243
23,5,4,case_content,business,0.0,0.0
23,6,5,founder,studio,0.0,0.0
23,6,5,founder,assist,3.5066754205638255,3.5124759394361784
23,6,5,founder,business,0.0,0.0
23,6,5,partners,studio,0.0,0.0
23,6,5,partners,assist,1.227336397197338,1.229366578802662
23,6,5,partners,business,0.0,0.0
23,6,5,case_content,studio,0.0,0.0
23,6,5,case_content,assist,0.27395901723154875,0.2744121827684513
23,6,5,case_content,business,0.0,0.0
23,7,6,founder,studio,0.0,0.0
23,7,6,founder,assist,3.7988983722774754,3.5010190421225253
